,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
2440,2440,2440,1.26388e+18,1.26388e+18,1590170000000.0,22-05-2020 22:36,530,,"Development of #Delhi this week. 
1- 485 cases
2- 500 cases
3- 534 cases
4- 575 cases
5- 660 cases

Delhi wants complete lockdown. 
@PMOIndia @HMOIndia @MoHFW_INDIA @ArvindKejriwal @BJP4India #RationKhaGayaKejriwal #KejriwalShowsTheWay @ZeeNews @aajtak @AAPDelhi @Republic_1st","['#delhi', '#rationkhagayakejriwal', '#kejriwalshowstheway']",[],555380724.0,555380724.0,abhishek9192007,à¤à¤¤à¥à¤®à¤¨à¤¿à¤°à¥à¤­à¤°ð®ð³Abhishek Pandeyð© #StayHomeStaySafe,5,22,https://twitter.com/abhishek9192007/status/1263878793782898688,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '555380724', 'username': 'abhishek9192007'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '2541363451', 'username': 'HMOIndia'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '461841349', 'username': 'ZeeNews'}, {'user_id': '42606652', 'username': 'aajtak'}, {'user_id': '2299699574', 'username': 'AAPDelhi'}, {'user_id': '1106813077469585408', 'username': 'Republic_1st'}]",,,,,develop   delhi   week   case   case   case   case   case   delhi   want   complet   lockdown   rationkhagayakejriw   kejriwalshowstheway  ,1
2454,2454,2454,1.26388e+18,1.26388e+18,1590170000000.0,22-05-2020 22:31,530,,"The effort of @ArvindKejriwal sir can be seen easily now. Delhi is aheading for again it's last 3rd position. Big states are successful to control but delhi has open its heart. #Delihities be ready to become new York. 
#Delhi #ArvindKejriwal #Covid_19india #KejriwalShowsTheWay pic.twitter.com/3HAHUujGbs","['#delihities', '#delhi', '#arvindkejriwal', '#covid_19india', '#kejriwalshowstheway']",[],555380724.0,555380724.0,abhishek9192007,à¤à¤¤à¥à¤®à¤¨à¤¿à¤°à¥à¤­à¤°ð®ð³Abhishek Pandeyð© #StayHomeStaySafe,5,22,https://twitter.com/abhishek9192007/status/1263877755797532674,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '555380724', 'username': 'abhishek9192007'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}]",,,,,effort   sir   seen   easili   delhi   ahead   last   rd   posit   big   state   success   control   delhi   open   heart   delih   readi   becom   new   york   delhi   arvindkejriw   covid   india   kejriwalshowstheway  ,1
2601,2601,2601,1.26387e+18,1.26387e+18,1590160000000.0,22-05-2020 21:49,530,,ð»Want more Sales and Leads for your Business or want to create your Brand Awareness?ð²Grow your Business during Lockdown with your Business Website.HURRY UP!CONTACT USð#StaySafe #StayHealty #websitedesigningdelhi #businessneeds #websitedesigningservices #delhibusiness #website pic.twitter.com/OYiYB7bTar,"['#staysafe', '#stayhealty', '#websitedesigningdelhi', '#businessneeds', '#websitedesigningservices', '#delhibusiness', '#website']",[],1.23198e+18,1.23198e+18,digiitsolution,Digi IT Solution,5,21,https://twitter.com/digiitsolution/status/1263867107852218369,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1231976461197701120', 'username': 'digiitsolution'}]",,,,,want   sale   lead   busi   want   creat   brand   awar   grow   busi   lockdown   busi   websit   hurri   contact   u   staysaf   stayhealti   websitedesigningdelhi   businessne   websitedesigningservic   delhibusi   websit  ,0
2729,2729,2729,1.26386e+18,1.26386e+18,1590160000000.0,22-05-2020 21:22,530,Fakkar Baba Ashram,"Covid positive found in our family but neither building sanitization done nor sample collected for testing yet. Please provide help on priority.
#Covid_19india #delhimcd #Kejriwal #manishsisodia #HarshVardhan #Delhigovernment â at Fakkar Baba Ashram","['#covid_19india', '#delhimcd', '#kejriwal', '#manishsisodia', '#harshvardhan', '#delhigovernment']",[],1.21436e+18,1.21436e+18,Sunita47961060,Sunita,5,21,https://twitter.com/Sunita47961060/status/1263860331836661760,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1214363425263865857', 'username': 'Sunita47961060'}]",,,,,covid   posit   found   famili   neither   build   sanit   done   sampl   collect   test   yet   pleas   provid   help   prioriti   covid   india   delhimcd   kejriw   manishsisodia   harshvardhan   delhigovern   fakkar   baba   ashram  ,-1
2788,2788,2788,1.26386e+18,1.26386e+18,1590160000000.0,22-05-2020 21:08,530,,"Photographing myself to break the monotony. ð¤¦ð»ââï¸ð
#selfie #selfportrait #delhi #lockdown #lockdownindia pic.twitter.com/OvkW8RPSJx","['#selfie', '#selfportrait', '#delhi', '#lockdown', '#lockdownindia']",[],933595256.0,933595256.0,theCanonFanboy,Bobby Roy,5,21,https://twitter.com/theCanonFanboy/status/1263856667747397632,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '933595256', 'username': 'theCanonFanboy'}]",,,,,photograph   break   monotoni   selfi   selfportrait   delhi   lockdown   lockdownindia  ,1
2825,2825,2825,1.26426e+18,1.26426e+18,1590260000000.0,23-05-2020 23:48,530,,Pls focus on #delhi and deal with #coronavirus  instead of breaking #india #à¤¦à¥à¤¶_à¤¸à¥_à¤®à¤¾à¤«à¥_à¤®à¤¾à¤à¤à¥_à¤à¥à¤à¤°à¥à¤µà¤¾à¤² #Sikkim,"['#delhi', '#coronavirus', '#india', '#à¤¦à¥à¤¶_à¤¸à¥_à¤®à¤¾à¤«à¥_à¤®à¤¾à¤à¤à¥_à¤à¥à¤à¤°à¥à¤µà¤¾à¤²', '#sikkim']",[],369025911.0,369025911.0,AtulNagpal7,Atul Nagpal,6,23,https://twitter.com/AtulNagpal7/status/1264259505430450181,False,1,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '369025911', 'username': 'AtulNagpal7'}]",,,,,pl   focu   delhi   deal   coronaviru   instead   break   india   sikkim  ,-1
2962,2962,2962,1.26425e+18,1.26425e+18,1590260000000.0,23-05-2020 23:12,530,,"#BreakingNews #BREAKING
@OfficialDMRC gearing up to start.
@DelhiPolice @AAPDelhi @ArvindKejriwal @LtGovDelhi
#Delhi #staysafe #coronavirus
@cmohry @mlkhattar @CMODelhi
@UPGovt @myogiadityanath
@TransportDelhi @nitin_gadkari @DC_Gurugram
#Gurgaon #COVID19 #Haryana #UttarPradesh https://twitter.com/OfficialDMRC/status/1264142926168207360Â â¦","['#breakingnews', '#breaking', '#delhi', '#staysafe', '#coronavirus', '#gurgaon', '#covid19', '#haryana', '#uttarpradesh']",[],565462327.0,565462327.0,aayushgoel83,Aayush,6,23,https://twitter.com/aayushgoel83/status/1264250397012738050,False,0,0,0,https://twitter.com/OfficialDMRC/status/1264142926168207360,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '565462327', 'username': 'aayushgoel83'}, {'user_id': '1065550596818657280', 'username': 'OfficialDMRC'}, {'user_id': '1850705408', 'username': 'DelhiPolice'}, {'user_id': '2299699574', 'username': 'AAPDelhi'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}, {'user_id': '815473030868545537', 'username': 'LtGovDelhi'}, {'user_id': '2919390704', 'username': 'cmohry'}, {'user_id': '295833852', 'username': 'mlkhattar'}, {'user_id': '1242298980660178951', 'username': 'CMODelhi'}, {'user_id': '2588841246', 'username': 'UPGovt'}, {'user_id': '3437532637', 'username': 'myogiadityanath'}, {'user_id': '4647909858', 'username': 'TransportDelhi'}, {'user_id': '97217966', 'username': 'nitin_gadkari'}, {'user_id': '904450515240599552', 'username': 'DC_Gurugram'}]",,,,,breakingnew   break   gear   start   delhi   staysaf   coronaviru   gurgaon   covid   haryana   uttarpradesh  ,-1
3004,3004,3004,1.26425e+18,1.26425e+18,1590260000000.0,23-05-2020 23:04,530,,In my Garden  #lockdown #Delhi @ DDA Flats Madangir  https://www.instagram.com/p/CAifaMiDHk0h7b1FhqlqcTLgstKORS4_2bEutQ0/?igshid=134x68c1xnvz5Â â¦,"['#lockdown', '#delhi']",[],73911406.0,73911406.0,pravinmca07,Pravin Prajapati,6,23,https://twitter.com/pravinmca07/status/1264248264628539392,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '73911406', 'username': 'pravinmca07'}]",,,,,garden   lockdown   delhi   dda   flat   madangir  ,1
3076,3076,3076,1.26424e+18,1.26424e+18,1590250000000.0,23-05-2020 22:40,530,,"#dmrc #metro I wanna ask about and gave asure to all that it will not happensð in future after opening metro in couple of days ,
N
One more, what about AIR CONDITIONER Temperature? 
As doctors already told that, #Corona will got more spreading.
#DelhiFightsCorona
@OfficialDMRC pic.twitter.com/m4xH7CVnBO","['#dmrc', '#metro', '#corona', '#delhifightscorona']",[],1.07402e+18,1.07402e+18,Shubham29853785,Shubham Jain ð®ð³ #stayathome,6,22,https://twitter.com/Shubham29853785/status/1264242405668089858,False,3,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1074016333476507648', 'username': 'Shubham29853785'}, {'user_id': '1065550596818657280', 'username': 'OfficialDMRC'}]",,,,,dmrc   metro   wan   na   ask   gave   asur   happen   futur   open   metro   coupl   day   n   one   air   condition   temperatur   doctor   alreadi   told   corona   got   spread   delhifightscorona  ,0
3720,3720,3720,1.2646e+18,1.2646e+18,1590340000000.0,24-05-2020 22:24,530,,"991 samples have been tested today in #Tripura for COVID-19. Among them 3 persons found COVID19 #POSITIVE. All of them have returned from #Delhi by Rajdhani Express.

#TripuraCOVID19count","['#tripura', '#positive', '#delhi', '#tripuracovid19count']",[],9.12181e+17,9.12181e+17,SourabhBanik5,Sourabh Banik,7,22,https://twitter.com/SourabhBanik5/status/1264600676027564033,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '912180737155018752', 'username': 'SourabhBanik5'}]",,,,,sampl   test   today   tripura   covid   among   person   found   covid   posit   return   delhi   rajdhani   express   tripuracovidcount  ,1
4090,4090,4090,1.26499e+18,1.26499e+18,1590430000000.0,25-05-2020 23:58,530,,"The year 2020 has hit everybody extremely hard, no matter who you are or what industry you belong to! #TheEmbassy is one of the premiere restaurants in #Delhi! And now, they're in trouble! 

#lockdown #covid19 #delhi pic.twitter.com/K5mgsVHm6N","['#theembassy', '#delhi', '#lockdown', '#covid19', '#delhi']",[],933595256.0,933595256.0,theCanonFanboy,Bobby Roy,1,23,https://twitter.com/theCanonFanboy/status/1264986800507977728,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '933595256', 'username': 'theCanonFanboy'}]",,,,,year   hit   everybodi   extrem   hard   matter   industri   belong   theembassi   one   premier   restaur   delhi   troubl   lockdown   covid   delhi  ,1
4531,4531,4531,1.26496e+18,1.26496e+18,1590420000000.0,25-05-2020 22:03,530,,"Lockdown 4.0 will get over on 31st May. Modi and BJP Govt are clueless. They are running like headless chickens from one lockdown to another. India has more than 1.40 lakh COVID cases, could peak in June-July, then rains start. #coronavirus #Delhi #mumbailockdown #Mumbai #China","['#coronavirus', '#delhi', '#mumbailockdown', '#mumbai', '#china']",[],62221208.0,62221208.0,pnavadgi,Office of Citizen,1,22,https://twitter.com/pnavadgi/status/1264957759591723009,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '62221208', 'username': 'pnavadgi'}]",,,,,lockdown   get   st   may   modi   bjp   govt   clueless   run   like   headless   chicken   one   lockdown   anoth   india   lakh   covid   case   could   peak   june   juli   rain   start   coronaviru   delhi   mumbailockdown   mumbai   china  ,-1
4827,4827,4827,1.26534e+18,1.26534e+18,1590520000000.0,26-05-2020 23:41,530,,"2020 what's more to see ð
#locust_attack
#AmphanSuperCyclone
#uttarakhandfire
#VizagGasLeak
#earthquake #delhi
#Covid_19india pic.twitter.com/AeaxkeSGdZ","['#locust_attack', '#amphansupercyclone', '#uttarakhandfire', '#vizaggasleak', '#earthquake', '#delhi', '#covid_19india']",[],7.9336e+17,7.9336e+17,CnPachai,CN PACHAIYAPPAN,2,23,https://twitter.com/CnPachai/status/1265344828801351680,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '793360272006139904', 'username': 'CnPachai'}]",,,,,see   locust   attack   amphansupercyclon   uttarakhandfir   vizaggasleak   earthquak   delhi   covid   india  ,-1
4867,4867,4867,1.26534e+18,1.26534e+18,1590520000000.0,26-05-2020 23:30,530,,"Nilkamal served Covid Quarantine Bed by Navi Mumbai Municipal Corporation for Covid Care Centre, Vashi  #Covid_19 #COVID #covidindiaseva #CovidInDelhi #covidind #Quarantine #DelhiFightsCorona #delhi #RajasthanCoronaUpdate #uttarpradesh #WestBengal #AssamCovidCount #AssamCares pic.twitter.com/5ylKgN4PjF","['#covid_19', '#covid', '#covidindiaseva', '#covidindelhi', '#covidind', '#quarantine', '#delhifightscorona', '#delhi', '#rajasthancoronaupdate', '#uttarpradesh', '#westbengal', '#assamcovidcount', '#assamcares']",[],1.25801e+18,1.25801e+18,Nilkamal_NE,Nilkamal (Quick Covid Furniture),2,23,https://twitter.com/Nilkamal_NE/status/1265342093393682433,False,2,1,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1258010721725460480', 'username': 'Nilkamal_NE'}]",,,,,nilkam   serv   covid   quarantin   bed   navi   mumbai   municip   corpor   covid   care   centr   vashi   covid   covid   covidindiaseva   covidindelhi   covidind   quarantin   delhifightscorona   delhi   rajasthancoronaupd   uttarpradesh   westbeng   assamcovidcount   assamcar  ,-1
4903,4903,4903,1.26534e+18,1.26534e+18,1590520000000.0,26-05-2020 23:20,530,Taj City Centre,"#DelhiMetro train getting ready for restarting operations post #lockdown 
.@OfficialDMRC pic.twitter.com/Iwz0hGFig2 â at Taj City Centre","['#delhimetro', '#lockdown']",[],55326326.0,55326326.0,vipuksh,Vipul,2,23,https://twitter.com/vipuksh/status/1265339601599725573,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '55326326', 'username': 'vipuksh'}, {'user_id': '1065550596818657280', 'username': 'OfficialDMRC'}]",,,,,delhimetro   train   get   readi   restart   oper   post   lockdown   officialdmrc   taj   citi   centr  ,1
5124,5124,5124,1.26532e+18,1.26532e+18,1590510000000.0,26-05-2020 22:18,530,,"Series of Events in this 'F' year 2020:-
1) #Covid_19
2) We lost #irrfankhan & #RishiKapoor
3) 4 times #earthquake in #Delhi
4) #VizagGasLeak
5) #AmphanSuperCyclone & now it's
6) #UttarakhandForestFire ð£ð­ð­ pic.twitter.com/QtlaQSzIh2","['#covid_19', '#irrfankhan', '#rishikapoor', '#earthquake', '#delhi', '#vizaggasleak', '#amphansupercyclone', '#uttarakhandforestfire']",[],164181353.0,164181353.0,rajdeep_sarkar,Rajdeep Sarkar,2,22,https://twitter.com/rajdeep_sarkar/status/1265324042539524096,False,2,2,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '164181353', 'username': 'rajdeep_sarkar'}]",,,,,seri   event   f   year   covid   lost   irrfankhan   rishikapoor   time   earthquak   delhi   vizaggasleak   amphansupercyclon   uttarakhandforestfir  ,1
